latitude,longitude,result_city
41.6027778,-87.7438889,oak forest
41.6027778,-87.7438889,oak forest
41.6027778,-87.7438889,oak forest
41.6316667,-87.6813889,posen
38.5730556,-82.8302778,greenup
25.4683333,-80.4777778,homestead
35.0844444,-106.6505556,albuquerque
26.6155556,-80.0572222,lake worth
33.4483333,-112.0733333,phoenix
34.0522222,-118.2427778,los angeles
26.7052778,-80.0366667,west palm beach
41.05143,-86.603065,winnamac
45.1888889,-93.5527778,rogers
30.6647222,-97.9222222,liberty hill
37.3394444,-121.8938889,san jose
43.25,-79.833333,hamilton (canada)
38.2972222,-122.2844444,napa
39.4733333,-82.7394444,laurelville
35.4675,-97.5161111,oklahoma city
52.75,1.3,buxton (uk/england)
45.07,-85.2644444,central lake
49.972636,-98.282777,portage la prairie (canada0
41.5733333,-87.7844444,tinley park
41.9025,-85.7994444,jones
35.2333333,-106.6638889,rio rancho
40.182846,29.067084,bursa (turkey)
32.8138889,-96.9486111,irving
34.0094444,-118.1044444,montebello
33.223191,43.679291,iraq
40.7141667,-74.0063889,new york city (bronx)
32.7938889,-79.8627778,mt. pleasant
41.6269444,-88.2038889,plainfield
39.1886111,-91.9827778,thompson
42.068889,-123.720833,obrien
43.07,-94.2327778,algona
48.7838889,-117.8105556,onion creek
41.714918,-71.463612,west greenwhich
39.5786111,-76.6158333,monkton
36.175,-115.1363889,las vegas
30.2669444,-97.7427778,austin
47.5675,-121.8875,fall city
45.6666667,-122.5597222,orchards
46.7313889,-117.1786111,pullman
47.6063889,-122.3308333,seattle
42.7675,-78.7441667,orchard park
33.635026,-85.795908,sandrock
47.6063889,-122.3308333,seattle
38.7522222,-121.2869444,roseville
37.963699,-104.838261,tin cup
35.6869444,-105.9372222,santa fe
33.800592,-112.204047,phoenix and saguaro lake
35.0241667,-110.6966667,winslow
37.3791667,-105.0997222,cuchara
35.5830556,-105.7694444,glorieta
32.77,-108.2797222,silver city
35.4194444,-109.4958333,wide ruins
40.015,-105.27,boulder
38.4,-105.2166667,canon city
35.517491,-86.580447,cerrillos
39.7391667,-104.9841667,denver
39.604851,-106.356612,edwards/vail (between)
39.2247222,-106.0013889,fairplay
39.0216667,-105.7952778,hartsel
39.9161111,-106.725,mccoy
38.35,-104.7222222,pueblo west
35.6869444,-105.9372222,santa fe
36.4072222,-105.5725,taos
38.8966667,-104.9716667,cascade
40.015,-105.27,boulder (foothills of)
38.7466667,-105.1777778,cripple creek
32.486673,-91.963994,grand junction (15-20 miles
36.9033333,-104.4386111,raton
36.9033333,-104.4386111,raton
39.4369444,-104.9591667,sedalia
39.6375,-106.0613889,silverthorne
39.0916667,-104.8722222,monument
38.35,-104.7222222,pueblo west
36.7280556,-108.2180556,farmington
33.9177778,-106.8652778,san antonio
33.1191667,-117.0855556,escondido
34.0522222,-118.2427778,los angeles
39.7588889,-84.1916667,dayton
44.383333,-79.7,barrie (canada)
-34.928661,138.598633,adelaide  (south australia)
34.683983,-83.67435,sautee nacoochee
35.2269444,-80.8433333,charlotte
39.1752778,-89.6541667,litchfield
40.0680556,-82.5197222,granville
34.9236111,-77.7741667,beulaville
21.3155556,-158.0072222,ewa beach
52.766667,-108.283333,north battleford (canada)
35.2080556,-82.2386111,tryon
31.7380556,-99.9469444,ballinger
40.7616667,-73.3297222,deer park
28.8002778,-81.2733333,sanford
37.7022222,-121.9347222,dublin
35.0886111,-92.4419444,conway
3.139003,101.686855,kuala lumpur (malaysia)
41.4747222,-84.5525,bryan
40.6627778,-73.5519444,merrick
38.4191667,-82.4452778,huntington
37.4136111,-79.1425,lynchburg
36.6080556,-94.4475,lanagan
32.7833333,-96.8,dallas
33.5861111,-86.2861111,pell city
41.7,-71.4166667,warwick
33.5772222,-96.1780556,bonham
50.183333,-98.316667,delta (canada)
33.9175,-116.7863889,cabazon
42.8613889,-105.8716667,glenrock
48.0519444,-122.1758333,marysville
29.3836111,-94.9025,texas city
35.7211111,-77.9158333,wilson
43.4666667,-112.0333333,idaho falls
47.5963889,-120.6602778,leavenworth
47.4830556,-122.2158333,renton
33.8225,-85.8927778,wellington
40.183333,44.516667,yerevan (armenia)
47.0344444,-122.8219444,lacey
41.3494444,-85.1355556,garrett
32.7355556,-97.1077778,arlington
37.3688889,-122.0352778,sunnyvale
36.5483333,-82.5619444,kingsport
39.340925,-80.018966,grafton
33.1730556,-84.915,hogansville
41.8786111,-71.3830556,pawtucket
42.3086111,-83.4822222,canton
35.2525,-95.2372222,whitefield
35.1494444,-90.0488889,memphis
39.340925,-80.018966,grafton
41.8238889,-71.4133333,providence
39.0305556,-82.8244444,beaver
34.5097222,-88.2091667,belmont
29.055,-82.0625,belleview
41.1411111,-73.2641667,fairfield
26.4611111,-80.0730556,delray beach
28.4319444,-82.6644444,aripeka
32.753472,-79.952845,james island
43.0972222,-89.5041667,middleton
38.2008333,-77.5894444,spotsylvania
43.10729,-75.129221,sterling heights/utica border
32.3863889,-96.8480556,waxahachie
32.7833333,-96.8,dallas
38.9886111,-78.3588889,strasburg
35.0525,-78.8786111,fayetteville
41.2380556,-81.8419444,brunswick
48.1988889,-122.1238889,arlington
52.133333,-106.666667,saskatoon (canada)
33.8752778,-117.5655556,corona
34.8241667,-85.2427778,rock spring
34.974532,-92.016534,cabot/lonoke
40.579532,-74.150201,staten island (over)
48.4,-89.233333,thunder bay (canada)
29.807988,-84.859352,alligator point
26.1322222,-97.6308333,san benito
31.7091667,-98.9908333,brownwood
32.3413889,-90.3216667,clinton
36.3511111,-119.4191667,goshen
48.945484,2.037356,carrieres sous poissy (france)
38.4858333,-91.8502778,linn (outside of)
34.2255556,-77.945,wilmington
39.1619444,-84.4569444,cincinnati
42.1102778,-88.0341667,palatine
41.7830556,-123.0591667,hamburg
33.1580556,-117.3497222,carlsbad
39.0997222,-94.5783333,kansas city
39.0997222,-94.5783333,kansas city
46.8569444,-122.8516667,tenino
31.2436111,-90.4530556,mccomb
34.818831,-82.412391,greenville area
33.6675,-84.0177778,conyers
26.527578,-82.194817,captiva island
32.237147,-80.860387,bluffton
25.4683333,-80.4777778,homestead
29.5819444,-95.7605556,richmond
38.8338889,-104.8208333,colorado springs
33.6305556,-112.3325,surprise
27.3361111,-82.5308333,sarasota
33.916403,-118.352575,hawthorne/los angeles
37.280971,-79.896982,vinton/roanoke
42.983333,-79.25,welland (canada)
34.1477778,-119.1941667,port hueneme
41.8008333,-87.9369444,hinsdale
44.0522222,-123.0855556,eugene
34.0922222,-117.4341667,fontana
42.7261111,-87.7827778,racine
42.7622222,-84.9925,sunfield
36.9752778,-121.9522222,capitola
45.7375,-94.9522222,sauk centre
40.8830556,-85.4975,huntington
42.4805556,-83.4755556,novi
38.8338889,-104.8208333,colorado springs
39.5358333,-76.3486111,bel air
35.3733333,-119.0177778,bakersfield
40.296218,-75.082115,furlong
40.103874,-105.170819,boulder/niwot
38.807404,-122.740546,cobb mountain
40.1933333,-85.3863889,muncie
40.4405556,-79.9961111,pittsburgh
40.4405556,-79.9961111,pittsburgh
41.921111,-71.435,lincoln
40.015,-105.27,boulder
29.7955556,-90.8227778,thibodaux
43.2122222,-77.4302778,webster
26.0583333,-80.3375,southwest ranches
27.9472222,-82.4586111,tampa
34.2072222,-84.1402778,cumming
36.5297222,-83.2175,sneedville
42.6916667,-83.5541667,white lake
42.4927778,-92.3427778,waterloo
40.8841667,-72.9377778,middle island (long island)
51.514125,-0.093689,london (uk/england)
43.3380556,-89.3802778,arlington
40.4405556,-79.9961111,pittsburgh
40.4405556,-79.9961111,pittsburgh
14.058324,108.277199,viet nam (jungles of)
42.6919444,-73.725,menands (albany)
33.5205556,-86.8025,birmingham (just south of)
-31.95224,115.861397,perth (w. of; southern cross) (western australia)
38.4038889,-96.1813889,emporia
36.0344444,-89.3855556,dyersburg
33.8480556,-109.1425,alpine
39.7530556,-74.2233333,barnegat
30.2463889,-89.6111111,pearlington
30.2463889,-89.6111111,pearlington
34.6875,-77.1194444,swansboro
-37.813938,144.963425,melbourne (vic&#44 australia)
42.8141667,-73.94,schenectady
36.8297222,-84.8491667,monticello
27.2436111,-80.83,okeechobee
38.2544444,-104.6086111,pueblo
50.716667,-2.0,poole (uk/england)
33.6602778,-117.9983333,huntington beach
33.539166,-112.558414,white tank mountains
29.9938889,-90.2416667,kenner (34th st.)
41.85,-87.65,chicago
43.4441667,-71.6477778,franklin
39.612875,-84.248952,miami twp.
40.8,-96.6666667,lincoln
40.6669444,-111.8872222,murray
35.6008333,-82.5541667,asheville
35.6008333,-82.5541667,asheville
46.8722222,-113.9930556,missoula
44.6366667,-123.1047222,albany
36.8744444,-94.8772222,miami
49.214439,-2.13125,jersey
39.9991667,-78.2388889,breezewood
33.5091667,-111.8983333,scottsdale
31.3797222,-110.1177778,palominas (near ft. huachuca)
46.729553,-94.6859,minnesota (central&#44 rural)
48.1172222,-122.7591667,port townsend
33.4483333,-112.0733333,phoenix
36.1538889,-95.9925,tulsa
45.9763889,-94.3622222,little falls (north of)
41.117744,-73.408158,norwark
32.7555556,-98.9019444,breckenridge
-29.906301,-71.250204,la serena (vi&ntilde;a del mar) (chile)
36.4744444,-81.805,mountain city
38.9863889,-81.9736111,new haven
43.4155556,-72.8227778,belmont
33.348216,-111.789581,gilbert/mesa/chandler
33.3527778,-111.7883333,gilbert
33.3527778,-111.7883333,gilbert
36.1538889,-95.9925,tulsa
50.39514,-3.513924,brixham&#44 devon (uk/england)
33.3702778,-112.5830556,buckeye
25.7738889,-80.1938889,miami (kendall)
25.7738889,-80.1938889,miami
39.7391667,-104.9841667,denver
33.4483333,-112.0733333,phoenix
48.097456,-0.349277,sainte-suzanne (near switzerland) (france)
52.683333,-2.016667,cannock (uk/england)
61.3213889,-149.5677778,eagle river
37.725,-122.155,san leandro
33.1672222,-95.1116667,winfield
37.775,-122.4183333,san francisco
40.3041667,-74.1008333,tinton falls
34.54,-112.4677778,prescott
47.4830556,-122.2158333,renton
-25.274398,133.775136,australia (rural)
47.5388889,-116.4708333,rose lake
53.433333,-1.35,rotherham (uk/england)
33.6608333,-95.5552778,paris
26.3583333,-80.0833333,boca raton
33.6608333,-95.5552778,paris
49.1,-122.65,langley (canada)
34.493484,-118.21636,acton/aqua dulce
42.6525,-73.7566667,albany
38.005,-121.8047222,antioch
40.5983333,-76.0936111,auburn
34.8641667,-118.1625,rosamond
41.6833333,-86.25,south bend
33.2055556,-80.6480556,reevesville
43.866667,-79.033333,pickering (canada)
32.7833333,-96.8,dallas
-7.33683,110.498817,salatiga (indonesia)
40.2502778,-103.7994444,fort morgan
47.2530556,-122.4430556,tacoma
37.7416667,-121.1233333,ripon
39.0838889,-77.1530556,rockville
33.745573,-117.867834,santa anna
43.1008333,-75.2330556,utica
37.6688889,-122.0797222,hayward
43.580418,7.125102,antibes (france)
66.075833,-23.126667,&iacute;safj&ouml;r&eth;ur (iceland)
25.7738889,-80.1938889,miami
27.0438889,-82.2361111,north port
47.4508333,-122.8261111,belfair
38.7908333,-121.2347222,rocklin
35.3733333,-119.0177778,bakersfield
32.5158333,-93.7319444,bossier city
28.7027778,-81.3386111,longwood
40.1877778,-85.1275,farmland
43.866667,-79.433333,richmond hill (canada)
40.0455556,-86.0086111,noblesville
28.459497,77.026638,gurgaon (india)
33.4483333,-112.0733333,phoenix
33.4222222,-111.8219444,mesa
33.5805556,-112.2366667,peoria
30.6325,-97.6769444,georgetown
37.3394444,-121.8938889,san jose
46.24,-63.21,cornwall (canada)
41.8083333,-71.3375,seekonk
28.6608333,-81.3658333,altamonte springs
46.216667,-63.483333,victoria (canada)
42.6388889,-83.2911111,pontiac
40.015,-105.27,boulder
41.2230556,-111.9730556,ogden
38.7044444,-93.2280556,sedalia
40.7141667,-74.0063889,new york city
27.2155556,-81.8586111,arcadia
40.1416667,-75.2094444,fort washington
34.0522222,-118.2427778,west los angeles
37.060704,-88.525335,indiana/ohio (in flight)
44.2619444,-88.4152778,appleton
33.6694444,-117.8222222,irvine
33.6694444,-117.8222222,irvine
39.9625,-76.7280556,york
36.3319444,-94.1183333,rogers
41.22,-74.8716667,dingmans ferry
40.7297222,-73.2108333,islip (central)
40.6113889,-79.8372222,russellton
40.3355556,-75.9272222,reading
35.2333333,-106.6638889,rio rancho
41.245,-75.9311111,larksville
37.8805556,-84.5730556,nicholasville
47.2530556,-122.4430556,tacoma
33.1975,-96.615,mckinney
35.4816667,-86.0886111,manchester
52.833333,-2.0,stafford (uk/england)
38.7955556,-77.6141667,gainesville
36.175,-115.1363889,las vegas
42.2813889,-83.3863889,wayne
43.1977778,-70.8741667,dover
33.4472222,-84.1469444,mcdonough
46.6022222,-120.5047222,yakima
26.1888889,-98.155,san juan
30.099121,-95.615819,houston/tomball
48.539371,-58.776848,port au port west (canada)
31.0747222,-96.1425,cross roads
30.0969444,-95.6158333,tomball
43.55,-96.7,sioux falls
37.4283333,-121.9055556,milpitas
37.4283333,-121.9055556,milpitas
31.5491667,-97.1463889,waco
41.92,-84.6305556,hillsdale
38.8902778,-77.0844444,arlington
32.7833333,-96.8,dallas
30.6033333,-87.9036111,daphne
38.7669444,-90.4113889,bridgeton
42.3583333,-71.0602778,boston
31.3380556,-94.7288889,lufkin
27.8425,-82.6997222,pinellas park
35.022485,-114.58927,fort mohave
42.4927778,-92.3427778,waterloo
35.9605556,-83.9208333,knoxville
31.5491667,-97.1463889,waco
36.2716667,-83.14,whitesburg
33.8941667,-78.4269444,ocean isle beach
37.1041667,-113.5833333,st. george
32.7763889,-79.9311111,charleston
29.4238889,-98.4933333,san antonio
47.9177778,-108.5255556,zortman
28.6119444,-80.8077778,titusville
41.85,-87.65,chicago
40.4405556,-79.9961111,pittsburgh
40.9747222,-80.4938889,bessemer
36.5805556,-87.76,big rock
36.5297222,-87.3594444,clarksville
42.1947222,-122.7083333,ashland
39.8963889,-80.1794444,waynesburg (north of)
44.9430556,-123.0338889,salem
33.4483333,-112.0733333,phoenix
33.3702778,-112.5830556,buckeye
33.5386111,-112.1852778,glendale
26.6155556,-80.0572222,lake worth
26.6155556,-80.0572222,lake worth
43.5405556,-70.8486111,shapleigh
41.4202778,-72.4069444,hadlyme
32.2216667,-110.9258333,tucson
39.6527778,-78.7627778,cumberland
39.819722,-75.122778,deptford
43.0116667,-88.2313889,waukesha
39.1063889,-84.4788889,bellevue
35.4675,-97.5161111,oklahoma city
26.6583333,-80.2416667,wellington
44.6613889,-84.7147222,grayling
61.2180556,-149.9002778,anchorage
43.9,-78.866667,oshawa (canada)
38.1958333,-81.4777778,cabin creek
39.8911111,-74.9222222,marlton
39.8811111,-75.3241667,ridley park
25.317645,82.973914,varanasi (india)
41.6022222,-72.9872222,wolcott
30.2669444,-97.7427778,austin
43.0280556,-73.3816667,cambridge
41.3144444,-81.8358333,strongsville
38.2205556,-90.3958333,festus
42.1033333,-76.2625,owego
57.79,-152.4072222,kodiak
38.6272222,-90.1977778,st. louis
42.7358333,-83.4188889,clarkston
39.9611111,-82.9988889,columbus
40.2522222,-80.0030556,finleyville
40.7425,-84.1052778,lima
41.215,-86.7758333,north judson
36.7280556,-76.5838889,suffolk
35.7452778,-81.685,morganton
44.25,-79.466667,keswick (canada)
39.3994444,-84.5613889,hamilton
30.2669444,-97.7427778,austin
39.5588889,-84.3041667,franklin
39.3994444,-84.5613889,hamilton
9.512017,100.013593,koh samui (thailand)
39.5522222,-84.2333333,springboro
39.0875,-81.9227778,west chester
39.6427778,-84.2866667,miamisburg
40.6936111,-89.5888889,peoria
39.5522222,-84.2333333,springboro
39.1911111,-106.8169444,aspen (~2 hrs. w of; driving)
39.0638889,-108.55,grand junction (east of; on i-70)
45.766667,-79.4,sundridge (canada)
39.898404,-81.827354,chandlerville
40.0333333,-83.1583333,hilliard
34.9491667,-83.7575,hiawassee
41.88,-88.0077778,lombard
42.766667,-70.845833,west newbury
34.5033333,-82.6502778,anderson
38.6786111,-121.2247222,orangevale
39.1619444,-84.4569444,cincinnati
38.6786111,-121.2247222,orangevale (sacramento)
26.2155556,-98.325,mission
35.3413889,-89.8972222,millington
35.1494444,-90.0488889,memphis
41.6716667,-72.9497222,bristol
36.4269444,-77.5958333,weldon
39.6977778,-76.0630556,rising sun
36.505389,-117.079408,death valley
37.7808333,-90.4216667,farmington
41.7561111,-124.2005556,crescent city
40.7141667,-74.0063889,new york city
47.2530556,-122.4430556,tacoma
44.130575,-84.60724,meridith
39.5297222,-119.8127778,reno
29.6513889,-82.325,gainesville
46.1880556,-123.83,astoria (outside of)
31.8455556,-102.3672222,odessa
34.1591667,-118.5002778,encino
41.184944,-112.014664,ogden/clinton
39.5297222,-119.8127778,reno
36.8525,-121.4005556,hollister
36.665547,-106.691032,heron state park (between dulce and taos)
41.734069,-81.242025,painesville twp
55.766667,-4.166667,east kilbride (south lanarkshire) (uk/scotland)
35.6869444,-105.9372222,santa fe
38.9988889,-84.6266667,florence
40.4405556,-79.9961111,pittsburgh
43.1344444,-90.7052778,boscobel
42.7325,-84.5555556,lansing
40.7161111,-73.8505556,forest hills
32.686184,-114.193944,mohawk valley
32.686184,-114.193944,mohawk valley
36.1538889,-95.9925,tulsa
38.0466667,-97.3447222,newton
37.6922222,-97.3372222,wichita
35.9605556,-83.9208333,knoxville
38.2541667,-85.7594444,louisville
35.46756,-97.516428,oklahoma (route 44)
32.4058333,-99.4933333,clyde
36.0227778,-95.9680556,jenks
41.0780556,-76.4147222,orangeville
35.2219444,-101.8308333,amarillo
32.3938889,-99.3938889,baird
35.4119444,-99.4038889,elk city
44.0522222,-123.0855556,eugene (west of)
25.7738889,-80.1938889,miami
40.6547222,-76.1011111,orwigsburg
45.5236111,-122.675,portland
41.7002778,-73.9213889,poughkeepsie
43.193852,-71.572395,franconia notch/white mountains
44.152565,-71.679528,franconia notch (i-93&#44 southbound)
33.4355556,-112.3488889,avondale
44.98,-93.2636111,minneapolis
37.9577778,-121.2897222,stockton
38.9277778,-86.3755556,heltonville
30.4097222,-86.6630556,mary esther
41.85,-87.65,chicago
37.7652778,-122.2405556,alameda
35.5083333,-78.3397222,smithfield
32.1975,-83.1777778,eastman
48.1183333,-123.4294444,port angeles
47.497912,19.040235,budapest (hungary)
39.6427778,-74.1808333,ship bottom
26.3180556,-80.1,deerfield beach
37.9747222,-87.5558333,evansville
40.5152778,-107.5458333,craig
43.15,-79.5,mississauga (canada)
42.8713889,-112.4447222,pocatello
25.566699,-108.467305,guasave sinaloa
39.011902,-98.484246,kansas ??  (in-flight sighting)
38.4119444,-121.2711111,wilton
33.4483333,-112.0733333,phoenix
53.333333,-2.75,runcorn (uk/england)
42.0986111,-75.9183333,binghamton
43.883333,-79.733333,bolton (canada)
40.2338889,-111.6577778,provo
39.7391667,-104.9841667,denver
39.4808333,-84.4577778,trenton
41.2380556,-85.8530556,warsaw
45.6,-73.733333,laval (canada)
41.5580556,-73.0519444,waterbury
29.7630556,-95.3630556,houston
39.9402778,-82.0133333,zanesville
24.6652778,-81.4425,summerland key
29.3011111,-94.7975,galveston
41.3080556,-72.9286111,new haven
53.5,-2.216667,manchester (uk/england)
41.6269444,-79.6738889,titusville
45.4611111,-123.9666667,oceanside
34.5861111,-94.2394444,mena
42.5630556,-114.46,twin falls
43.804133,-120.554201,oregon
39.2666667,-81.5616667,parkersburg
32.7630556,-80.2502778,ravenel
40.9113889,-73.7827778,new rochelle
34.2738889,-92.0908333,white hall
